0.97,0.05,0.17
0.97,0.06,0.18
0.97,0.05,0.19
0.96,0.04,0.18
0.97,0.04,0.17
0.96,0.04,0.17
0.97,0.05,0.19
0.97,0.05,0.18
0.97,0.05,0.18
0.97,0.04,0.19
0.97,0.05,0.18
0.97,0.06,0.18
0.97,0.06,0.17
0.96,0.05,0.18
0.96,0.06,0.19
0.98,0.06,0.18
0.97,0.03,0.17
0.97,0.04,0.17
0.97,0.05,0.18
0.95,0.07,0.17
0.97,0.08,0.20
0.97,0.03,0.16
0.97,0.04,0.15
0.97,0.06,0.18
0.96,0.06,0.18
0.96,0.08,0.17
0.97,0.08,0.18
0.98,0.06,0.17
0.97,0.05,0.21
0.97,0.05,0.20
0.97,0.05,0.19
0.98,0.03,0.18
0.97,0.04,0.17
0.98,0.06,0.17
0.97,0.05,0.17
0.96,0.07,0.18
0.96,0.08,0.16
0.97,0.08,0.16
0.95,0.05,0.18
0.96,0.05,0.18
0.96,0.08,0.18
0.95,0.09,0.17
0.97,0.11,0.17
0.98,0.06,0.16
0.97,0.03,0.15
0.98,0.04,0.17
0.97,0.02,0.16
0.97,0.01,0.17
0.93,0.04,0.17
0.99,0.18,0.24
0.98,0.13,0.18
0.95,0.12,0.18
0.95,0.10,0.20
0.97,0.07,0.19
0.97,0.03,0.18
0.99,0.03,0.16
0.99,0.02,0.16
0.99,0.05,0.18
0.97,0.07,0.18
0.97,0.10,0.18
0.96,0.09,0.17
0.96,0.10,0.18
0.96,0.10,0.16
0.96,0.10,0.17
0.97,0.08,0.18
0.96,0.09,0.19
0.96,0.12,0.18
0.96,0.13,0.12
0.96,0.10,0.17
0.96,0.10,0.17
0.99,0.09,0.11
0.96,0.03,0.17
0.97,0.00,0.19
0.99,0.04,0.14
0.98,0.06,0.17
0.96,0.06,0.15
0.98,0.08,0.14
0.96,0.10,0.14
0.96,0.09,0.17
0.97,0.07,0.11
0.97,0.08,0.15
0.99,0.04,0.13
1.00,0.02,0.12
0.98,0.04,0.10
0.98,0.05,0.11
0.96,0.04,0.21
0.94,0.08,0.19
0.97,0.14,0.11
0.97,0.12,0.12
0.95,0.06,0.16
0.97,0.04,0.14
0.98,0.07,0.11
0.98,0.04,0.13
0.98,0.03,0.12
0.99,0.02,0.12
0.98,0.04,0.12
0.98,0.03,0.14
0.98,0.04,0.15
0.98,0.06,0.14
0.96,0.06,0.15
0.96,0.07,0.15
0.98,0.07,0.15
0.96,0.06,0.14
0.97,0.07,0.15
0.97,0.06,0.15
0.97,0.05,0.15
0.96,0.04,0.15
0.97,0.05,0.17
0.98,0.05,0.14
0.97,0.03,0.13
0.98,0.04,0.15
0.97,0.04,0.14
0.97,0.04,0.15
0.97,0.04,0.14
0.97,0.06,0.15
0.97,0.05,0.14
0.97,0.05,0.14
0.97,0.04,0.14
0.97,0.04,0.13
0.98,0.04,0.15
0.98,0.04,0.13
0.98,0.02,0.12
0.97,0.04,0.13
0.98,0.04,0.13
0.98,0.05,0.14
0.97,0.04,0.13
0.97,0.06,0.12
0.97,0.05,0.14
0.97,0.05,0.14
0.97,0.06,0.13
0.97,0.05,0.14
0.98,0.05,0.14
0.97,0.03,0.15
0.97,0.04,0.13
0.97,0.04,0.13
0.96,0.05,0.15
0.98,0.05,0.14
0.97,0.05,0.14
0.97,0.05,0.13
0.97,0.05,0.14
0.98,0.06,0.14
0.98,0.05,0.14
0.97,0.05,0.16
0.98,0.04,0.14
0.98,0.05,0.15
0.97,0.04,0.14
0.97,0.04,0.16
0.98,0.03,0.16
0.98,0.04,0.15
0.98,0.04,0.15
0.97,0.03,0.15
0.96,0.03,0.15
0.98,0.04,0.15
0.97,0.04,0.15
0.98,0.04,0.15
0.98,0.04,0.15
0.97,0.04,0.14
0.97,0.04,0.15
0.96,0.04,0.14
0.98,0.05,0.14
0.97,0.06,0.16
0.96,0.05,0.13
0.97,0.05,0.15
0.97,0.05,0.15
0.98,0.05,0.16
0.97,0.04,0.14
0.97,0.04,0.14
0.97,0.04,0.14
0.98,0.04,0.13
0.98,0.04,0.16
0.96,0.04,0.15
0.98,0.06,0.14
0.96,0.05,0.14
0.97,0.04,0.13
0.98,0.05,0.14
0.97,0.05,0.14
0.98,0.04,0.14
0.98,0.03,0.15
0.98,0.05,0.14
0.98,0.05,0.14
0.97,0.04,0.14
0.97,0.04,0.15
0.97,0.04,0.14
0.97,0.05,0.13
0.97,0.05,0.15
0.97,0.04,0.14
0.98,0.06,0.14
0.97,0.03,0.15
0.98,0.04,0.14
0.97,0.04,0.14
0.97,0.05,0.13
0.97,0.04,0.14
0.97,0.04,0.14
0.97,0.04,0.13
0.98,0.04,0.15
0.98,0.05,0.15
0.97,0.03,0.13
0.98,0.05,0.15
0.97,0.04,0.14
0.97,0.04,0.13
0.97,0.04,0.14
0.97,0.05,0.15
0.98,0.06,0.14
0.97,0.05,0.15
0.99,0.04,0.15
0.98,0.04,0.15
0.98,0.04,0.15
0.98,0.04,0.13
0.98,0.05,0.13
0.98,0.05,0.14
0.97,0.05,0.14
0.97,0.06,0.13
0.97,0.06,0.13
0.97,0.07,0.15
0.98,0.06,0.13
0.97,0.03,0.15
0.98,0.02,0.15
0.98,0.01,0.13
0.98,0.01,0.14
0.98,0.03,0.14
0.98,0.03,0.15
0.97,0.04,0.15
0.96,0.06,0.15
0.96,0.06,0.16
0.98,0.05,0.16
1.00,0.02,0.12
0.99,-0.01,0.11
0.98,-0.04,0.13
0.97,-0.02,0.12
0.96,0.04,0.12
0.98,0.09,0.13
0.95,0.01,0.13
0.96,-0.02,0.18
0.99,0.02,0.12
0.97,-0.01,0.09
0.98,-0.02,0.16
0.98,-0.04,0.16
0.98,-0.02,0.11
0.99,-0.01,0.13
0.97,0.01,0.15
0.97,0.02,0.15
0.97,0.02,0.13
1.02,0.01,0.10
0.99,-0.03,0.08
0.98,-0.07,0.14
0.96,-0.09,0.15
0.97,-0.06,0.17
0.97,-0.02,0.15
0.96,-0.03,0.15
0.96,-0.01,0.18
0.98,0.01,0.18
0.97,0.02,0.17
0.97,-0.02,0.12
0.98,-0.04,0.11
0.97,-0.06,0.12
0.98,-0.05,0.15
0.99,-0.03,0.12
0.99,-0.04,0.10
0.98,-0.07,0.13
0.97,-0.06,0.16
0.98,-0.04,0.13
0.96,-0.01,0.12
0.97,-0.01,0.14
0.98,-0.00,0.13
0.97,-0.00,0.16
0.99,-0.01,0.12
0.98,0.01,0.14
0.98,-0.01,0.13
0.97,-0.02,0.14
0.97,-0.02,0.15
0.99,-0.01,0.13
0.98,-0.00,0.14
0.96,-0.01,0.15
0.97,-0.01,0.15
0.99,-0.00,0.15
0.98,-0.02,0.16
0.97,-0.03,0.14
0.98,-0.02,0.13
0.98,-0.01,0.13
0.98,-0.01,0.14
0.96,0.00,0.15
0.98,-0.00,0.14
0.98,-0.02,0.14
0.98,-0.03,0.14
0.98,-0.05,0.13
0.98,-0.00,0.12
0.97,-0.00,0.12
0.97,0.01,0.15
0.98,0.01,0.14
0.97,-0.01,0.14
0.97,0.00,0.12
0.98,-0.02,0.13
0.98,-0.00,0.13
1.00,-0.01,0.12
1.00,-0.01,0.10
0.98,-0.02,0.11
0.98,-0.03,0.12
0.96,-0.01,0.11
0.96,0.01,0.13
0.97,0.01,0.13
0.98,-0.00,0.15
0.98,-0.01,0.11
0.98,-0.02,0.11
0.98,-0.02,0.12
0.98,-0.03,0.12
0.97,-0.04,0.12
0.98,-0.04,0.12
0.98,-0.04,0.12
0.98,-0.04,0.12
0.98,-0.04,0.12
0.98,-0.04,0.11
0.99,-0.05,0.13
0.97,-0.04,0.12
0.97,-0.05,0.11
0.98,-0.03,0.11
0.97,-0.03,0.12
0.97,-0.03,0.12
0.97,-0.03,0.11
0.97,-0.02,0.13
0.98,-0.03,0.13
0.98,-0.02,0.13
0.97,-0.02,0.14
0.98,-0.02,0.14
0.97,-0.02,0.13
0.97,-0.03,0.14
0.98,-0.01,0.13
0.97,-0.02,0.16
0.98,-0.01,0.13
0.99,-0.01,0.13
0.97,-0.02,0.14
0.98,-0.02,0.13
0.97,-0.02,0.14
0.98,-0.03,0.14
0.98,-0.01,0.13
0.97,-0.02,0.13
0.98,-0.02,0.12
0.97,-0.02,0.14
0.97,-0.03,0.14
0.98,-0.00,0.13
0.97,-0.02,0.13
0.97,-0.03,0.14
0.97,-0.01,0.13
0.97,-0.02,0.15
0.97,-0.02,0.15
0.98,-0.02,0.12
0.98,-0.03,0.13
0.98,-0.03,0.13
0.97,-0.02,0.13
0.98,-0.01,0.12
0.98,-0.01,0.15
0.98,-0.01,0.13
0.98,-0.01,0.13
0.98,-0.02,0.14
0.98,-0.03,0.13
0.98,-0.03,0.13
0.98,-0.02,0.13
0.98,-0.03,0.14
0.98,-0.02,0.13
0.97,-0.01,0.13
0.99,-0.02,0.13
0.98,-0.01,0.12
0.98,-0.02,0.13
0.98,-0.01,0.14
0.97,-0.02,0.13
0.97,-0.02,0.16
0.98,-0.01,0.12
0.98,-0.02,0.14
0.98,-0.01,0.14
0.97,-0.02,0.14
0.97,-0.01,0.13
0.97,-0.01,0.13
0.98,-0.02,0.14
0.97,-0.02,0.13
0.98,-0.01,0.12
0.99,-0.02,0.12
0.98,-0.02,0.13
0.98,-0.02,0.12
0.97,-0.02,0.13
0.97,-0.00,0.14
0.98,-0.02,0.13
0.97,-0.01,0.14
0.97,-0.01,0.14
0.97,-0.01,0.13
0.98,-0.03,0.12
0.98,-0.02,0.12
0.98,-0.01,0.14
0.98,-0.01,0.14
0.98,-0.02,0.13
0.97,-0.01,0.13
0.97,-0.02,0.13
0.97,-0.02,0.13
0.98,-0.02,0.13
0.98,-0.01,0.13
0.98,-0.02,0.12
0.97,-0.01,0.11
0.98,-0.02,0.13
0.97,-0.01,0.12
0.97,-0.03,0.14
0.97,-0.02,0.13
0.98,-0.02,0.13
0.98,-0.01,0.13
0.98,-0.02,0.13
0.98,-0.02,0.13
0.98,-0.02,0.14
0.97,-0.02,0.14
0.98,-0.02,0.14
0.98,-0.02,0.14
0.98,-0.02,0.13
0.98,-0.01,0.13
0.97,-0.02,0.14
0.98,-0.02,0.13
0.98,-0.02,0.14
0.98,-0.02,0.13
0.97,-0.02,0.14
0.98,-0.02,0.14
0.98,-0.03,0.14
0.97,-0.02,0.13
0.98,-0.02,0.14
0.98,-0.02,0.15
0.97,-0.02,0.14
0.98,-0.03,0.15
0.98,-0.03,0.14
0.97,-0.02,0.13
0.97,-0.01,0.14
0.97,-0.02,0.14
0.97,-0.01,0.14
0.97,-0.01,0.14
0.99,-0.02,0.14
0.97,-0.02,0.13
0.98,-0.02,0.14
0.98,-0.02,0.14
0.98,-0.03,0.15
0.98,-0.02,0.14
0.97,-0.02,0.14
0.98,-0.03,0.14
0.98,-0.03,0.14
0.98,-0.03,0.14
0.98,-0.01,0.14
0.97,-0.02,0.14
0.98,-0.03,0.14
0.97,-0.02,0.14
0.97,-0.02,0.14
0.98,-0.02,0.14
0.97,-0.02,0.15
0.98,-0.03,0.13
0.97,-0.02,0.13
0.99,-0.02,0.15
0.98,-0.01,0.13
0.97,-0.01,0.12
0.97,-0.03,0.14
0.97,-0.02,0.15
0.97,-0.03,0.14
0.98,-0.02,0.13
0.98,-0.02,0.14
0.97,-0.03,0.14
0.98,-0.02,0.14
0.97,-0.03,0.15
0.98,-0.02,0.14
0.98,-0.02,0.14
0.98,-0.01,0.14
0.98,-0.01,0.14
0.97,-0.02,0.15
0.98,-0.02,0.14
0.97,-0.02,0.14
0.97,-0.02,0.13
0.98,-0.02,0.14
0.98,-0.03,0.15
0.97,-0.02,0.14
0.98,-0.02,0.13
